Cid	Smiles	Name	Formula	Term_List	TreeIds
5743	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C	Dexamethasone	C22H29FO5	['Antineoplastic Agents, Hormonal', 'Glucocorticoids', 'Antiemetics', 'Antiemetics', 'Antiemetics', 'Anti-Inflammatory Agents']	['D27.505.954.248.169', 'D06.472.040.543;D27.505.696.399.472.488', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.954.158']
76968596	COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3.COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3.COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3.COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3.COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3.COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3.COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3.COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3	zipeprol	C184H256N16O24	['Antitussive Agents', 'Antitussive Agents']	['D27.505.954.427.153;D27.505.954.796.090', 'D27.505.954.427.153;D27.505.954.796.090']
73417077	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C	Promethazine	C34H40N4S2	['Anti-Allergic Agents', 'Histamine H1 Antagonists', 'Histamine H1 Antagonists', 'Antipruritics']	['D27.505.954.016', 'D27.505.519.625.375.425.400;D27.505.696.577.375.425.400', 'D27.505.519.625.375.425.400;D27.505.696.577.375.425.400', 'D27.505.954.444.075']
54384	CC1CN(CCC1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F.Cl	levocabastine	C26H30ClFN2O2	['Histamine H1 Antagonists, Non-Sedating', 'Histamine H1 Antagonists, Non-Sedating']	['D27.505.519.625.375.425.400.500;D27.505.696.577.375.425.400.500', 'D27.505.519.625.375.425.400.500;D27.505.696.577.375.425.400.500']
49800013	CC(C(=O)N1CCCC1C(=O)O)NC(CCC2=CC=CC=C2)C(=O)O.O	Enalaprilat	C18H26N2O6	['Antihypertensive Agents', 'Angiotensin-Converting Enzyme Inhibitors']	['D27.505.954.411.162', 'D27.505.519.389.745.085']
134577	C(C(C(=O)[O-])S)C(=O)O.[Au+]	Gold Sodium Thiomalate	C4H5AuO4S	['Antirheumatic Agents']	['D27.505.954.329']
108182	COC1=CC(=C(C=C1C(=O)NC2CN3CCC2CC3)Cl)N	zacopride	C15H20ClN3O2	['Serotonin Antagonists', 'Serotonin Antagonists', 'Antiemetics', 'Antiemetics', 'Antiemetics']	['D27.505.519.625.850.850;D27.505.696.577.850.850', 'D27.505.519.625.850.850;D27.505.696.577.850.850', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200']
5281807	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O	puerarin	C21H20O9	['Vasodilator Agents']	['D27.505.954.411.918']
5253	CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O	Sotalol	C12H20N2O3S	['Sympatholytics', 'Anti-Arrhythmia Agents', 'Adrenergic beta-Antagonists', 'Adrenergic beta-Antagonists']	['D27.505.696.663.050.850', 'D27.505.954.411.097', 'D27.505.519.625.050.200.200;D27.505.696.577.050.200.200', 'D27.505.519.625.050.200.200;D27.505.696.577.050.200.200']
6917728	CCC1=CC(=C(C(=C1O)C(=O)NCC2CCCN2CC)OC)Cl.Cl	eticlopride	C17H26Cl2N2O3	['Dopamine Antagonists', 'Dopamine Antagonists']	['D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.519.625.150.175;D27.505.696.577.150.175']
66586990	C1=NC2=C(N1COCCO)NC(=NC2=O)N.[Na]	Acyclovir	C8H11N5NaO3	['Antiviral Agents']	['D27.505.954.122.388']
461	CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	Palmitoylcarnitine	C23H45NO4	['Vitamin B Complex']	['D27.505.696.377.605.600.708']
23736	C[S+](C)CCC(=O)[O-]	dimethylpropiothetin	C5H10O2S	['Anti-Ulcer Agents']	['D27.505.954.483.203']
64733	C1CNCCN1.OP(=O)(O)O	piperazine	C4H13N2O4P	['Antinematodal Agents']	['D27.505.954.122.250.075.080']
9681	CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C	Methysergide	C21H27N3O2	['Vasoconstrictor Agents', 'Serotonin Antagonists', 'Serotonin Antagonists']	['D27.505.954.411.793', 'D27.505.519.625.850.850;D27.505.696.577.850.850', 'D27.505.519.625.850.850;D27.505.696.577.850.850']
5160	CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O	sarpogrelate	C24H31NO6	['Serotonin Antagonists', 'Serotonin Antagonists', 'Platelet Aggregation Inhibitors', 'Fibrinolytic Agents', 'Fibrinolytic Agents', 'Fibrinolytic Agents']	['D27.505.519.625.850.850;D27.505.696.577.850.850', 'D27.505.519.625.850.850;D27.505.696.577.850.850', 'D27.505.954.502.780', 'D27.505.519.421.750;D27.505.954.411.320;D27.505.954.502.427', 'D27.505.519.421.750;D27.505.954.411.320;D27.505.954.502.427', 'D27.505.519.421.750;D27.505.954.411.320;D27.505.954.502.427']
129893486	CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.Br.Br	Pancuronium	C35H62Br2N2O4+2	['Nicotinic Antagonists', 'Nicotinic Antagonists', 'Neuromuscular Nondepolarizing Agents']	['D27.505.519.625.120.200.700;D27.505.696.577.120.200.700', 'D27.505.519.625.120.200.700;D27.505.696.577.120.200.700', 'D27.505.696.663.700.710.575']
161602	CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1.C(C(=O)O)C(CC(=O)O)(C(=O)O)O	isoaminile	C22H32N2O7	['Antitussive Agents', 'Antitussive Agents']	['D27.505.954.427.153;D27.505.954.796.090', 'D27.505.954.427.153;D27.505.954.796.090']
51082	C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl	Mitoxantrone	C22H30Cl2N4O6	['Topoisomerase II Inhibitors', 'Topoisomerase II Inhibitors', 'Antineoplastic Agents', 'Analgesics', 'Analgesics']	['D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.954.248', 'D27.505.696.663.850.014;D27.505.954.427.040', 'D27.505.696.663.850.014;D27.505.954.427.040']
10322586	CN(C1CCN(C1=O)CC2=CSC(=C2)C(=N)N)S(=O)(=O)C3=CC4=C(C=CC(=C4)OC)C=C3	RPR 120844	C22H24N4O4S2	['Factor Xa Inhibitors', 'Factor Xa Inhibitors']	['D27.505.519.389.745.800.449.500;D27.505.954.502.119.500.500', 'D27.505.519.389.745.800.449.500;D27.505.954.502.119.500.500']
3899541	C1=C2C(=CC(=C1[N+](=O)[O-])[N+](=O)[O-])NC(=O)C(=O)N2	FG 9041	C8H4N4O6	['Excitatory Amino Acid Antagonists', 'Excitatory Amino Acid Antagonists']	['D27.505.519.625.190.300;D27.505.696.577.190.300', 'D27.505.519.625.190.300;D27.505.696.577.190.300']
23668825	CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)[O-])Cl)Cl.[Na+]	Ethacrynic Acid	C13H11Cl2NaO4	['Enzyme Inhibitors', 'Diuretics']	['D27.505.519.389', 'D27.505.696.560.500']
123857	CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C.CC(=O)NC1=CC=C(C=C1)O.Cl	acetaminophen, dextropropoxyphene, drug combination	C30H39ClN2O4	['Analgesics', 'Analgesics']	['D27.505.696.663.850.014;D27.505.954.427.040', 'D27.505.696.663.850.014;D27.505.954.427.040']
53363909	CC(C)C1=C(C=C(C(=C1)C2=C(C=C(C=C2)C(F)(F)F)CN3CC(OC3=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)OC)F	anacetrapib	C29H23F10NO3	['Anticholesteremic Agents', 'Anticholesteremic Agents']	['D27.505.519.186.071.202;D27.505.954.557.500.202', 'D27.505.519.186.071.202;D27.505.954.557.500.202']
24832780	CCC1C2CC3C4C5(CC(C2C5OC(=O)CCl)N3C1O)C6=CC=CC=C6N4C.Cl	Lorajmine	C22H28Cl2N2O3	['Anti-Arrhythmia Agents']	['D27.505.954.411.097']
9934630	C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)NC(CCC(=O)O)C(=O)O.[Na].[Na]	Pemetrexed	C20H21N5Na2O6	['Nucleic Acid Synthesis Inhibitors', 'Folic Acid Antagonists', 'Enzyme Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.675', 'D27.505.519.389.350', 'D27.505.519.389', 'D27.505.954.248']
5496659	CC(C(CC1=CC=CC(=C1)C(=N)N)C(=O)OC)NC(=O)C2=CC=C(C=C2)C3=CC=[N+](C=C3)[O-]	otamixaban	C25H26N4O4	['Factor Xa Inhibitors', 'Factor Xa Inhibitors']	['D27.505.519.389.745.800.449.500;D27.505.954.502.119.500.500', 'D27.505.519.389.745.800.449.500;D27.505.954.502.119.500.500']
23707060	C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)[O-].[Na+]	cidofovir	C8H13N3NaO6P	['Antiviral Agents']	['D27.505.954.122.388']
3512	CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC	Griseofulvin	C17H17ClO6	['Antifungal Agents']	['D27.505.954.122.136']
5284596	C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O	Naloxone	C19H21NO4	['Narcotic Antagonists', 'Narcotic Antagonists', 'Narcotic Antagonists']	['D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550']
13770	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.Cl	Cyproheptadine	C21H22ClN	['Anti-Allergic Agents', 'Serotonin Antagonists', 'Serotonin Antagonists', 'Histamine H1 Antagonists', 'Histamine H1 Antagonists', 'Gastrointestinal Agents', 'Antipruritics']	['D27.505.954.016', 'D27.505.519.625.850.850;D27.505.696.577.850.850', 'D27.505.519.625.850.850;D27.505.696.577.850.850', 'D27.505.519.625.375.425.400;D27.505.696.577.375.425.400', 'D27.505.519.625.375.425.400;D27.505.696.577.375.425.400', 'D27.505.954.483', 'D27.505.954.444.075']
25476	CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N	Angiotensin II	C50H71N13O12	['Vasoconstrictor Agents']	['D27.505.954.411.793']
24436	[O-]S(=O)(=O)[O-].[Na+].[Na+]	sodium sulfate	Na2O4S	['Cathartics']	['D27.505.954.483.396']
43815	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Paroxetine	C19H20FNO3	['Antidepressive Agents, Second-Generation', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors']	['D27.505.954.427.700.122.050', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900']
120160	C1=C(NC=N1)CCN.Cl	Histamine	C5H10ClN3	['Histamine Agonists', 'Histamine Agonists']	['D27.505.519.625.375.400;D27.505.696.577.375.400', 'D27.505.519.625.375.400;D27.505.696.577.375.400']
6437846	CN1C2=CC=CC=C2SC(C1=O)C3=C(C=CC(=C3)OC)OCCCN(C)CCOC4=CC5=C(C=C4)OCO5.C(=CC(=O)O)C(=O)O	sesamodil	C33H36N2O10S	['Calcium Channel Blockers', 'Calcium Channel Blockers', 'Anti-Arrhythmia Agents']	['D27.505.519.562.249;D27.505.954.411.192', 'D27.505.519.562.249;D27.505.954.411.192', 'D27.505.954.411.097']
16133798	CCCCC(C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCC(=O)N)C(=O)NC1CCC(=O)NCCCCC(NC(=O)C(NC(=O)C(NC1=O)C)CC2=CNC=N2)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCC)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC3=CNC=N3)NC(=O)C(CC4=CC=CC=C4)N	astressin	C161H269N49O42	['Neuroprotective Agents', 'Neuroprotective Agents']	['D27.505.696.706.548;D27.505.954.427.575', 'D27.505.696.706.548;D27.505.954.427.575']
60148384	CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O.[Na+]	Dicloxacillin	C19H17Cl2N3NaO5S+	['Anti-Bacterial Agents']	['D27.505.954.122.085']
2247	COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F	Astemizole	C28H31FN4O	['Histamine H1 Antagonists, Non-Sedating', 'Histamine H1 Antagonists, Non-Sedating', 'Anti-Allergic Agents']	['D27.505.519.625.375.425.400.500;D27.505.696.577.375.425.400.500', 'D27.505.519.625.375.425.400.500;D27.505.696.577.375.425.400.500', 'D27.505.954.016']
160157	C1=C(C(=CC(=C1O)O)O)CCN.Cl	Oxidopamine	C8H12ClNO3	['Adrenergic Agents', 'Adrenergic Agents', 'Sympatholytics']	['D27.505.519.625.050;D27.505.696.577.050', 'D27.505.519.625.050;D27.505.696.577.050', 'D27.505.696.663.050.850']
10547	CCOP(=O)(OCC)SCC[N+](C)(C)C.[I-]	Echothiophate Iodide	C9H23INO3PS	['Parasympathomimetics', 'Cholinesterase Inhibitors', 'Cholinesterase Inhibitors', 'Cholinesterase Inhibitors']	['D27.505.696.663.050.675', 'D27.505.519.389.275;D27.505.519.625.120.300;D27.505.696.577.120.300', 'D27.505.519.389.275;D27.505.519.625.120.300;D27.505.696.577.120.300', 'D27.505.519.389.275;D27.505.519.625.120.300;D27.505.696.577.120.300']
2783	CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O	Clenbuterol	C12H18Cl2N2O	['Sympathomimetics', 'Bronchodilator Agents', 'Bronchodilator Agents', 'Adrenergic beta-Agonists', 'Adrenergic beta-Agonists']	['D27.505.696.663.050.870', 'D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.519.625.050.100.200;D27.505.696.577.050.100.200', 'D27.505.519.625.050.100.200;D27.505.696.577.050.100.200']
76964888	C1CCN(CC1)CC2COC3=CC=CC=C3O2.C1CCN(CC1)CC2COC3=CC=CC=C3O2	Piperoxan	C28H38N2O4	['Antihypertensive Agents', 'Adrenergic alpha-Antagonists', 'Adrenergic alpha-Antagonists']	['D27.505.954.411.162', 'D27.505.519.625.050.200.100;D27.505.696.577.050.200.100', 'D27.505.519.625.050.200.100;D27.505.696.577.050.200.100']
6434889	CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C	avermectin B(1)a	C48H72O14	['Anthelmintics']	['D27.505.954.122.250.075']
153995	COC1=CC(=CC(=C1OC)OC)C(=O)N2CCC(C2)(CCN3CCC(CC3)(C4=CC=CC=C4)C(=O)N)C5=CC(=C(C=C5)Cl)Cl.Cl	MDL 105212A	C34H40Cl3N3O5	['Neurokinin-1 Receptor Antagonists', 'Neurokinin-1 Receptor Antagonists']	['D27.505.519.625.487;D27.505.696.577.487', 'D27.505.519.625.487;D27.505.696.577.487']
8773	C(CN(CC(=O)O)CC(=O)O)N(CCO)CC(=O)O	N-(hydroxyethyl)ethylenediaminetriacetic acid	C10H18N2O7	['Chelating Agents']	['D27.505.519.914.500;D27.720.832.500']
27454	CC(C(C1=CC=CC=C1)O)NCCC(=O)C2=CC(=CC=C2)OC	Oxyfedrine	C19H23NO3	['Vasodilator Agents', 'Cardiotonic Agents', 'Adrenergic beta-Agonists', 'Adrenergic beta-Agonists']	['D27.505.954.411.918', 'D27.505.954.411.222;D27.720.799.080', 'D27.505.519.625.050.100.200;D27.505.696.577.050.100.200', 'D27.505.519.625.050.100.200;D27.505.696.577.050.100.200']
9829021	CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCC(=O)[O-].[Ca+2]	Palmitic Acid	C32H62CaO4	['Enzyme Inhibitors']	['D27.505.519.389']
76961518	CC1=C2CCCC2=C(C=C1)OCC(C(C)NC(C)C)O.CC1=C2CCCC2=C(C=C1)OCC(C(C)NC(C)C)O	ICI 118551	C34H54N2O4	['Adrenergic beta-Antagonists', 'Adrenergic beta-Antagonists']	['D27.505.519.625.050.200.200;D27.505.696.577.050.200.200', 'D27.505.519.625.050.200.200;D27.505.696.577.050.200.200']
76972209	C1CCC2(CC1)OCC(O2)CN=C(N)N.C1CCC2(CC1)OCC(O2)CN=C(N)N	guanadrel	C20H38N6O4	['Antihypertensive Agents']	['D27.505.954.411.162']
5737	CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)OC)C(=O)CF)NC(=O)OCC1=CC=CC=C1	benzyloxycarbonylvalyl-alanyl-aspartyl fluoromethyl ketone	C22H30FN3O7	['Neuroprotective Agents', 'Neuroprotective Agents']	['D27.505.696.706.548;D27.505.954.427.575', 'D27.505.696.706.548;D27.505.954.427.575']
108099	C1CCC(C(C1)CCP(=O)(O)O)CC(C(=O)O)N	NPC 12626	C11H22NO5P	['Excitatory Amino Acid Antagonists', 'Excitatory Amino Acid Antagonists']	['D27.505.519.625.190.300;D27.505.696.577.190.300', 'D27.505.519.625.190.300;D27.505.696.577.190.300']
6602611	C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO.Cl	Fluphenazine	C22H27ClF3N3OS	['Dopamine Antagonists', 'Dopamine Antagonists', 'Antipsychotic Agents', 'Antipsychotic Agents', 'Antipsychotic Agents']	['D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331']
33572	CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O	Ritodrine	C17H21NO3	['Adrenergic beta-2 Receptor Agonists', 'Adrenergic beta-2 Receptor Agonists', 'Tocolytic Agents', 'Tocolytic Agents', 'Sympathomimetics']	['D27.505.519.625.050.100.200.200;D27.505.696.577.050.100.200.200', 'D27.505.519.625.050.100.200.200;D27.505.696.577.050.100.200.200', 'D27.505.696.875.825;D27.505.954.705.825', 'D27.505.696.875.825;D27.505.954.705.825', 'D27.505.696.663.050.870']
123977	CCC(C)C(C(=O)NCC(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N	tyrosyl-isoleucyl-glycyl-seryl-arginine	C26H42N8O8	['Antineoplastic Agents']	['D27.505.954.248']
83969	CCCS(=O)C1=CC2=C(C=C1)N=C(N2)NC(=O)OC	albendazole sulfoxide	C12H15N3O3S	['Anthelmintics']	['D27.505.954.122.250.075']
11377634	C(C(C(C(=O)[O-])O)O)(C(C(=O)[O-])O)O.C(C(C(C(=O)[O-])O)O)(C(C(=O)[O-])O)O.C(C(C(C(=O)[O-])O)O)(C(C(=O)[O-])O)O.[Fe+3].[Fe+3]	ferric oxide, saccharated	C18H24Fe2O24	['Hematinics']	['D27.505.954.502.543']
21863082	[O-][Al]=O.[O-][Al]=O.[O-][Al]=O.[Bi+3]	bismuth aluminate	Al3BiO6	['Antacids', 'Antacids']	['D27.505.519.170;D27.505.954.483.080', 'D27.505.519.170;D27.505.954.483.080']
3042	CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2	Dicyclomine	C19H35NO2	['Muscarinic Antagonists', 'Muscarinic Antagonists', 'Parasympatholytics']	['D27.505.519.625.120.200.500;D27.505.696.577.120.200.500', 'D27.505.519.625.120.200.500;D27.505.696.577.120.200.500', 'D27.505.696.663.050.650']
33176	CC1=C(C2=C(N1CC(=O)O)C=C(C=C2)OC)C(=O)C3=CC=C(C=C3)Cl	clometacin	C19H16ClNO4	['Analgesics', 'Analgesics']	['D27.505.696.663.850.014;D27.505.954.427.040', 'D27.505.696.663.850.014;D27.505.954.427.040']
3081907	CCC1=C(C2=CC3=NC(=CN=C4C=C(C(=CC4=NC=C5C(=C(C(=N5)C=C1[N-]2)CCCO)C)OCCOCCOCCOC)OCCOCCOCCOC)C(=C3CCCO)C)CC.CC(=O)[O-].CC(=O)[O-].O.[Lu+3]	motexafin lutetium	C52H74LuN5O15	['Photosensitizing Agents', 'Photosensitizing Agents']	['D27.505.954.444.600;D27.505.954.600.710', 'D27.505.954.444.600;D27.505.954.600.710']
5491577	C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O.O.O.O	Cefixime	C16H21N5O10S2	['Anti-Bacterial Agents']	['D27.505.954.122.085']
1225	C=CCN1CCC2=C(C(=C(C=C2C(C1)C3=CC=CC=C3)O)O)Cl	SK and F 82958	C19H20ClNO2	['Dopamine Agonists', 'Dopamine Agonists']	['D27.505.519.625.150.151;D27.505.696.577.150.151', 'D27.505.519.625.150.151;D27.505.696.577.150.151']
807	II	Iodine	I2	['Trace Elements', 'Anti-Infective Agents, Local']	['D27.505.696.377.605.555;G07.203.300.631.555;J02.500.631.555', 'D27.505.954.122.187']
51151	CC(=O)[O-].CC(=O)[O-].C1=CC(=C2C(=C1NCC[NH2+]CCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCC[NH2+]CCO	Mitoxantrone	C26H36N4O10	['Topoisomerase II Inhibitors', 'Topoisomerase II Inhibitors', 'Antineoplastic Agents', 'Analgesics', 'Analgesics']	['D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.954.248', 'D27.505.696.663.850.014;D27.505.954.427.040', 'D27.505.696.663.850.014;D27.505.954.427.040']
23663403	CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)[O-])C.[Na+]	Cilastatin	C16H25N2NaO5S	['Protease Inhibitors']	['D27.505.519.389.745']
114736	CCCCCCCCCC(=O)NC(CN1CCOCC1)C(C)C2=CC=CC=C2.Cl	RV 538	C24H41ClN2O2	['Enzyme Inhibitors', 'Antineoplastic Agents', 'Antimalarials']	['D27.505.519.389', 'D27.505.954.248', 'D27.505.954.122.250.100.085']
177285	CN(C)CCNC1=C2C(=C3C=CC(=O)C=C3N1)C4=CC=CC=C4C2=O	6-((2-(dimethylamino)ethyl)amino)-3-hydroxy-7H-indeno(2,1-c)quinolin-7-one	C20H19N3O2	['Topoisomerase II Inhibitors', 'Topoisomerase II Inhibitors', 'Topoisomerase I Inhibitors', 'Topoisomerase I Inhibitors']	['D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.500;D27.505.954.248.794.500', 'D27.505.519.389.892.500;D27.505.954.248.794.500']
87795236	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N.C(=O)(C(F)(F)F)O	Oxytocin	C45H67F3N12O14S2	['Oxytocics', 'Oxytocics']	['D27.505.696.875.737;D27.505.954.705.737', 'D27.505.696.875.737;D27.505.954.705.737']
45051970	O[Se](=O)(=O)O.[K]	Selenic Acid	H2KO4Se	['Trace Elements', 'Antioxidants', 'Antioxidants']	['D27.505.696.377.605.555;G07.203.300.631.555;J02.500.631.555', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047']
65551	CC(=O)OCC[N+](C)(C)C.[Br-]	Acetylcholine	C7H16BrNO2	['Vasodilator Agents']	['D27.505.954.411.918']
2239	CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O	arotinolol	C15H21N3O2S3	['Adrenergic beta-Antagonists', 'Adrenergic beta-Antagonists', 'Adrenergic alpha-Antagonists', 'Adrenergic alpha-Antagonists']	['D27.505.519.625.050.200.200;D27.505.696.577.050.200.200', 'D27.505.519.625.050.200.200;D27.505.696.577.050.200.200', 'D27.505.519.625.050.200.100;D27.505.696.577.050.200.100', 'D27.505.519.625.050.200.100;D27.505.696.577.050.200.100']
47608	C1CN(CC2=CC(=NN=C21)NN)C(=O)C3=CC=CC=C3	BQ 22-708	C14H15N5O	['Vasodilator Agents', 'Antihypertensive Agents']	['D27.505.954.411.918', 'D27.505.954.411.162']
123787	CSCCC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NCC(=O)O)N	ACTH (4-10)	C44H59N13O10S	['Nootropic Agents']	['D27.505.954.427.637']
