CID	SMILES	Terms
9934547.0	CC1=C(C2=C(C1=CC3=CC(=C(C(=C3)OC)OC)OC)C=CC(=C2)F)CC(=O)NCC4=CC=CC=C4	['Anticarcinogenic Agents', 'Antineoplastic Agents', 'Cyclooxygenase Inhibitors']
54604529.0	CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)C)C)C)OC)(NC(=O)O2)O	['Tubulin Modulators']
187.0	CC(=O)OCC[N+](C)(C)C	['Vasodilator Agents']
42078.0	CCCC[NH+](CCCC)CCNC1=NC(=NO1)C2=CC=CC=C2.[Cl-]	['Vasodilator Agents']
60496.0	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O	['Antihypertensive Agents', 'Calcium Channel Blockers', 'Vasodilator Agents']
203875.0	CNCCC1=CC=CC=N1.Cl	['Histamine Agonists', 'Vasodilator Agents']
41213.0	C(C(=O)[O-])P(=O)(O)[O-].[Na+].[Na+]	['Antiviral Agents', 'Enzyme Inhibitors', 'Reverse Transcriptase Inhibitors']
55645.0	CCCN1CC(CC2C1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)N(CC)CC	['Dopamine Agonists']
32798.0	CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl	['Anti-Inflammatory Agents', 'Glucocorticoids']
2164.0	CCC1(C(=O)NC(=O)NC1=O)CCC(C)C	['GABA Modulators', 'Hypnotics and Sedatives']
5287652.0	COC1=C(C=C2C3=C(C4=CC5=C(C=C4C3)OCO5)[NH+]=CC2=C1)OC	['Topoisomerase I Inhibitors']
3519.0	C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl	['Adrenergic alpha-2 Receptor Agonists', 'Antihypertensive Agents']
16575.0	CN1C2CCC1CC(C2)OC3C4=CC=CC=C4CCC5=CC=CC=C35.C(C(=O)O)C(CC(=O)O)(C(=O)O)O	['Histamine H1 Antagonists']
383413.0	CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O.CC(=O)O	['Antineoplastic Agents, Hormonal', 'Gastrointestinal Agents']
3177.0	CS(=O)(=O)C1=CC=C(C=C1)C2=C(SC(=C2)Br)C3=CC=C(C=C3)F	['Anti-Inflammatory Agents, Non-Steroidal', 'Cyclooxygenase Inhibitors']
2733526.0	CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3	['Antineoplastic Agents, Hormonal', 'Bone Density Conservation Agents', 'Estrogen Antagonists']
7019.0	C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N	['Anti-Infective Agents, Local']
3035016.0	CC(=O)C1(CC(C2=C(C3=C(C(=C2C1)O)C(=O)C4=CC=CC=C4C3=O)O)OC5CC(C(CO5)O)O)N	['Antineoplastic Agents']
23661960.0	C1=CC=C(C=C1)C(=O)[O-].[K+]	['Antifungal Agents']
21192315.0	CCN(CC)C(=S)S.[Na+]	['Adjuvants, Immunologic', 'Antiviral Agents', 'Chelating Agents']
78000.0	CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC.OP(=O)(O)O	['Antiviral Agents', 'Enzyme Inhibitors']
76962605.0	CC(C)[N+](C)(C)CC(COC1=CC=CC2=CC=CC=C21)O.CC(C)[N+](C)(C)CC(COC1=CC=CC2=CC=CC=C21)O	['Anti-Arrhythmia Agents']
35775.0	CC1=NN(C2=C1C(=NCC(=O)N2C)C3=CC=CC=C3F)C	['Anti-Anxiety Agents', 'GABA Modulators']
16132430.0	CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)N)NC(=O)C(C)NC(=O)CNC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC3=CN=CN3)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N5)C(C)O)C)C(C)O)CC(=O)N)NC(=O)C(CCCCN)N	['Appetite Depressants']
60860.0	C1=CC(=CC(=C1)I)CN=C(N)N	['Antineoplastic Agents', 'Enzyme Inhibitors', 'Radiopharmaceuticals']
1310.0	C1CC(CC1C(=O)O)(C(=O)O)N	['Neuroprotective Agents']
75740.0	C1=CC=C(C=C1)C#CC=O	['beta-Lactamase Inhibitors']
76961438.0	CC1=CC(=CC=C1)CC(=NCC(C)OC2=CC=CC(=C2)OC)N.CC1=CC(=CC=C1)CC(=NCC(C)OC2=CC=CC(=C2)OC)N	['Serotonin Antagonists']
160036.0	[H+].[H+].[H+].CC1=NC=C(C(=C1[O-])CN(CCN(CC2=C(C(=NC=C2COP(=O)([O-])[O-])C)[O-])CC(=O)[O-])CC(=O)[O-])COP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Mn+2]	['Contrast Media']
5461123.0	[Si]	['Trace Elements']
5458175.0	C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N.OS(=O)(=O)O	['Anti-Bacterial Agents']
5946.0	CC[N+](CC)(CC)CC.[Cl-]	['Potassium Channel Blockers']
29622.0	COC1=C(C(=CC(=C1)C=O)Cl)O	['Anticonvulsants', 'Antimutagenic Agents', 'Antioxidants']
81530.0	CCOC(=O)C(=C)C#N	['Hemostatics']
5039.0	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	['Anti-Ulcer Agents', 'Histamine H2 Antagonists']
134505.0	C1CSC(=O)C1N	['Radiation-Protective Agents']
33488.0	C1=CC(=CC=C1NC2=CC=C(C=C2)[N+](=O)[O-])N=C=S	['Anthelmintics', 'Antinematodal Agents', 'Schistosomicides']
443953.0	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O	['Anti-Bacterial Agents', 'Enzyme Inhibitors', 'Gastrointestinal Agents', 'Protein Synthesis Inhibitors']
10378992.0	CC(C)(C)NCC(COC1=C(C=C(C=C1)C=O)OC)O	['Adrenergic beta-2 Receptor Agonists']
76957748.0	C1CC(=O)NC(=O)C1NC(=O)N(CCCl)N=O.C1CC(=O)NC(=O)C1NC(=O)N(CCCl)N=O	['Antineoplastic Agents, Alkylating']
5282242.0	C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O	['Anti-Bacterial Agents']
9560989.0	COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)O)C(=O)O	['Anti-Anxiety Agents', 'Antidepressive Agents, Second-Generation', 'Cytochrome P-450 CYP1A2 Inhibitors', 'Serotonin Uptake Inhibitors']
8449.0	C1=CC(=C(C=C1Cl)Cl)O	['Anthelmintics']
7059524.0	C(CC(=O)NC(CSN=O)C(=O)NCC(=O)[O-])C(C(=O)[O-])[NH3+]	['Anti-Infective Agents', 'Bronchodilator Agents', 'Neuroprotective Agents', 'Nitric Oxide Donors', 'Platelet Aggregation Inhibitors', 'Vasodilator Agents']
11619470.0	CN(C)CCOC1=CC2=C(C=C1)NC(=C2)C(=O)NCC#CC3=CC=C(C=C3)C(=O)NO	['Histone Deacetylase Inhibitors']
5311051.0	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C	['Anti-Inflammatory Agents', 'Glucocorticoids']
4883.0	CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O	['Adrenergic beta-1 Receptor Antagonists', 'Anti-Arrhythmia Agents']
65847.0	CC(C)CC(CCN(C(C)C)C(C)C)(C1=CC=CC=N1)C(=O)N	['Anesthetics, Local', 'Anti-Arrhythmia Agents']
54675776.0	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	['Anti-Bacterial Agents', 'Protein Synthesis Inhibitors']
9800068.0	CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O.C(CC(=O)O)C(=O)O	['Antidepressive Agents']
76968845.0	CC(C)(C)NCC(COC1=C(C=CC(=C1)Cl)Cl)O.CC(C)(C)NCC(COC1=C(C=CC(=C1)Cl)Cl)O	['Adrenergic beta-Antagonists', 'Antihypertensive Agents']
71586979.0	CCOC(=O)C(CS)NCCNC(CS)C(=O)OCC.Cl.Cl	['Radiopharmaceuticals']
11957445.0	C1CC1(C(=O)O)N.Cl	['Neuroprotective Agents']
68838.0	CCCC(=O)C1=C(C=CC(=C1)F)OCC(CNC(C)(C)C)O	['Adrenergic beta-Antagonists']
56841669.0	CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(CSSCC3C(=O)NC4CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSSCC(C(=O)N1)NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC4=O)CCCNC(=N)N)CCCNC(=N)N)C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NC(C(=O)N5CCCC5C(=O)N3)C(C)O)CC6=CNC7=CC=CC=C76)CCCCN)CCCNC(=N)N)CC8=CC=C(C=C8)O)CC(=O)O)CCCCN)C)C(C)CC)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCCN)N)C(=O)NC(CCCCN)C(=O)N9CCCC9C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)C(=O)O)CCC(=O)O)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CO)C(C)CC)CCSC)C(C)O)CC(=O)N	['Calcium Channel Blockers']
71611.0	CC(C)(CC1=CC=CC=C1)NC.CC(C)(CC1=CC=CC=C1)NC.OS(=O)(=O)O	['Sympathomimetics', 'Vasoconstrictor Agents']
2735111.0	CCCCCCCCCCCCCCCC(=O)[O-].[Na+]	['Enzyme Inhibitors']
5581.0	COC1=CC(=CC(=C1OC)OC)CC2C3=CC(=C(C=C3CCN2)O)O	['Adrenergic beta-Agonists', 'Bronchodilator Agents', 'Sympathomimetics']
5486546.0	CC(CC1=CC2=C(C=C1)OC(O2)(C(=O)O)C(=O)O)NCC(C3=CC(=CC=C3)Cl)O	['Hypoglycemic Agents']
667466.0	CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	['Antipsychotic Agents', 'Dopamine Antagonists']
43264.0	COC1=C(C(=C(C=C1)C2=CC=C(C(=O)C=C2)OC)OC)OC	['Tubulin Modulators']
6443028.0	CCCCC(C)C(=O)OC1C(C(OC2(C1O)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)C)CC)C	['Anthelmintics', 'Antinematodal Agents']
11742190.0	CC(=CCCC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=CC(=C(C=C2)O)O)O)C)C	['5-alpha Reductase Inhibitors']
9812778.0	[F-].[F-].[F-].[F-].[Ti+4]	['Cariostatic Agents']
4725.0	C1=NC2=C(N1CCC(CO)CO)NC(=NC2=O)N	['Antiviral Agents']
3083735.0	CCCCCCCCCCCCCCCC[N+](C)(C)C1CCCCC1O.[Br-]	['Anti-Infective Agents, Local']
36920.0	CC(C)(C)NCC(COC1=CC=CC2=C1SCCC2)O	['Adrenergic beta-Antagonists', 'Anti-Arrhythmia Agents']
72474.0	CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F	['Anti-Bacterial Agents', 'Topoisomerase II Inhibitors']
6918247.0	C[N+]1(CC2=C(C=CC3=C2OCO3)C4C1C5=CC6=C(C=C5CC4O)OCO6)CCNP(=S)(NCC[N+]7(CC8=C(C=CC9=C8OCO9)C1C7C2=CC3=C(C=C2CC1O)OCO3)C)NCC[N+]1(CC2=C(C=CC3=C2OCO3)C2C1C1=CC3=C(C=C1CC2O)OCO3)C.[OH-].[OH-].[OH-].Cl.Cl.Cl.Cl.Cl.Cl	['Adjuvants, Immunologic', 'Antineoplastic Agents']
357904.0	CC1=C(C(C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC.Cl	['Antihypertensive Agents', 'Antineoplastic Agents', 'Calcium Channel Blockers']
9816609.0	CCSC1=NC2=CC=CC=C2N1.Br	['Adjuvants, Immunologic', 'Anticonvulsants', 'Antioxidants']
62156.0	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CC=C3)C(=O)OC	['Analgesics, Opioid']
2524.0	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	['Bone Density Conservation Agents', 'Vitamins']
60780.0	CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC	['Antineoplastic Agents, Phytogenic']
51167.0	CCCCCCCCN=C1C=CN(C=C1)CCCCCCCCCCN2C=CC(=NCCCCCCCC)C=C2	['Anti-Infective Agents', 'Anti-Infective Agents, Local']
122668.0	CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)N(CC)CC3=CC=CC=C3)[N+](=O)[O-]	['Folic Acid Antagonists']
32350.0	CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.C(C(C(=O)O)O)(C(=O)O)O	['Analgesics, Non-Narcotic', 'Oxytocics', 'Serotonin Receptor Agonists', 'Vasoconstrictor Agents']
2119.0	CC(C)NCC(COC1=CC=CC=C1CC=C)O	['Adrenergic beta-Antagonists', 'Anti-Arrhythmia Agents', 'Antihypertensive Agents', 'Sympatholytics']
93082.0	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(CP(=O)(O)O)O)O)O)NC(=NC2=O)N	['Antiviral Agents']
60749.0	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl	['Antimetabolites, Antineoplastic', 'Antiviral Agents', 'Enzyme Inhibitors', 'Immunosuppressive Agents', 'Radiation-Sensitizing Agents']
45790066.0	CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca].[Ca+2]	['Anticholesteremic Agents', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors']
64284.0	CC(=O)N(C12CC3CC(C1)CC(C3)C2)OCCN(C)C.Cl	['Antiviral Agents']
1795.0	CCN(C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N)C(C)C	['Anti-Arrhythmia Agents', 'Neuroprotective Agents']
5108833.0	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O	['Anti-Inflammatory Agents', 'Antineoplastic Agents, Hormonal', 'Glucocorticoids', 'Neuroprotective Agents']
16547.0	CC(=O)C1=C(C(=C(C=C1O)O)C(=O)C)O	['Anti-Bacterial Agents']
6245.0	C1=CN(C2=C1C(=NC=N2)N)C3C(C(C(O3)CO)O)O	['Antibiotics, Antineoplastic', 'Antimetabolites, Antineoplastic']
73416653.0	CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl.CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl	['Diuretics']
60736.0	C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.O.O.O.[Na+]	['Bone Density Conservation Agents']
2724402.0	C1=CC(=CC(=C1)O)CNN.Cl.Cl	['Enzyme Inhibitors']
23663953.0	CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)[O-].[Na+]	['Antidepressive Agents, Tricyclic']
65913.0	COC1=CC=C(C=C1)C(=C(CCC(=O)O)C#N)C2=CC=C(C=C2)OC	['Platelet Aggregation Inhibitors']
2207.0	C(CP(=O)(O)O)C(C(=O)O)N	['Anticonvulsants']
2610.0	CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O	['Anti-Bacterial Agents']
15443.0	C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3	['Antipsychotic Agents', 'Dopamine Antagonists', 'Hypnotics and Sedatives']
3036757.0	C1CC(N(C1)C(CCCN=C(N)N)C(=O)CCl)C(=O)NC(=O)C(CC2=CC=CC=C2)N	['Cysteine Proteinase Inhibitors', 'Serine Proteinase Inhibitors']
5311447.0	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3(CC2C(=O)O)SCCS3	['Angiotensin-Converting Enzyme Inhibitors', 'Antihypertensive Agents']
6918220.0	CC(=O)O.CC(=O)O.C1CCC(CC1)N.N.Cl[Pt]Cl	['Antineoplastic Agents']
65763.0	CCOCOC(=O)C1=CC=CC=C1NC2=C(C=CC(=C2Cl)C)Cl	['Glucocorticoids']
1080.0	C(C(C(=O)O)N)SCC(=O)O	['Anti-Infective Agents, Local', 'Expectorants']
23725083.0	CCO.CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N	['HIV Protease Inhibitors']
443406.0	CCC12CCN(C(C1(C)C)CC3=C2C=C(C=C3)O)CC4(CC4)O	['Analgesics']
77082.0	CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O.Cl	['Antineoplastic Agents, Alkylating']
24178294.0	CC1=CC(=C2C3C1C4C5C(=C(C=C4C)O)C(=O)C6C(=CC(C7=C6C5=C3C8C7=C(C(=C(C8C2=O)O)I)O)O)O)O	['Antidepressive Agents', 'Antineoplastic Agents', 'Antiviral Agents', 'Enzyme Inhibitors', 'Immunosuppressive Agents', 'Radiation-Sensitizing Agents']
3446.0	C1CCC(CC1)(CC(=O)O)CN	['Analgesics', 'Anti-Anxiety Agents', 'Anticonvulsants', 'Antiparkinson Agents', 'Calcium Channel Blockers', 'Excitatory Amino Acid Antagonists']
23725084.0	C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)NC(CCC(=O)[O-])C(=O)[O-].O.O.O.O.O.O.O.[Na+].[Na+]	['Antineoplastic Agents', 'Enzyme Inhibitors', 'Folic Acid Antagonists', 'Nucleic Acid Synthesis Inhibitors']
77157.0	CN1CCC(CC1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O	['Calcium Channel Blockers', 'Parasympatholytics']
63002.0	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O.Cl	['Anti-Allergic Agents', 'Histamine H1 Antagonists, Non-Sedating']
54331.0	CC1C(O1)P(=O)(O)[O-].C(C(CO)(CO)[NH3+])O	['Anti-Bacterial Agents']
5279.0	CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC	['Enzyme Inhibitors']
73415789.0	CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.[Ca+2].[Ca+2]	['Anti-Bacterial Agents', 'Antimalarials']
5479.0	CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C	['Alkylating Agents']
60794.0	CC1=CNC2=C(C=C3C(=C12)C(CN3C(=O)C4=CC5=C(N4)C=CC(=C5)NC(=O)NC6=CC7=C(C=C6)NC(=C7)C(=O)N8CC(C9=C1C(=CNC1=C(C=C98)O)C)CCl)CCl)O	['Antineoplastic Agents, Alkylating']
23675349.0	CCCC(C)C1(C(=O)NC(=S)N=C1[O-])CC.[Na+]	['Anesthetics, Intravenous', 'Anticonvulsants', 'GABA Modulators', 'Hypnotics and Sedatives']
11257.0	CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)N	['Anti-Infective Agents']
4723.0	C1=CC=C(C=C1)C2C(=O)N=C(O2)N	['Central Nervous System Stimulants']
121925.0	CN1C=C2C(=N1)C=CC=C2NC3=NCCN3	['Adrenergic alpha-Agonists']
137329.0	CC(=O)OC1=CC=CC=C1C(=O)O.C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO	['Platelet Aggregation Inhibitors']
24838350.0	[H+].[H+].CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C1=CC=C(C=C1)COCC(C(=O)[O-])N(CCN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]	['Contrast Media']
6440726.0	CC(C)C1=C(C(=C(N1C=CC(CC(CC(=O)OC)O)O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)Br	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']
5281793.0	C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C(C(=C(C=C2)O)O)C=CC3=CC(=C(C=C3)O)O)O)O	['Proton Pump Inhibitors']
105103.0	CC1=CC(=C(C=C1)N(CC(=O)OCOC(=O)C)CC(=O)OCOC(=O)C)OCC2=NC3=C(C=C(C=C3C=C2)OC)N(CC(=O)OCOC(=O)C)CC(=O)OCOC(=O)C	['Chelating Agents']
198165.0	CC1=CC2=C(CC3C4C2(CCCC4)CCN3C)C=C1.OP(=O)(O)O	['Antitussive Agents']
6475296.0	CCCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C	['Immunosuppressive Agents']
124225.0	CC1N2C3=CC(=C(C=C3C(=O)C(=C2S1)C(=O)O)F)N4CCNCC4	['Anti-Bacterial Agents', 'Topoisomerase II Inhibitors']
2007.0	C1C(ON=C1Cl)C(C(=O)O)N	['Antibiotics, Antineoplastic', 'Antifungal Agents', 'Antimetabolites', 'Antimetabolites, Antineoplastic', 'Enzyme Inhibitors']
60939.0	CN1CCN(CC1)CCCCN2C(=O)CN(C2=O)N=CC3=CC=C(O3)C4=CC=C(C=C4)Cl	['Anti-Arrhythmia Agents', 'Calcium Channel Blockers']
64972.0	CCCC1=CC(=O)OC2=C1C3=C(C=CC(O3)(C)C)C4=C2C(C(C(O4)C)C)O	['Anti-HIV Agents']
115227.0	CC1=C(C=C(C(=O)N1)C#N)C2=CN3C=CN=C3C=C2.Cl	['Cardiotonic Agents']
23674745.0	CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+]	['Anti-Inflammatory Agents, Non-Steroidal']
11540687.0	CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C.O	['Antineoplastic Agents', 'Protein Kinase Inhibitors']
54613184.0	CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.[Ca+2]	['Anticholesteremic Agents', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors']
3034012.0	C1=CC(=C(C=C1Cl)Cl)C(=CN2C=NC=N2)Cl	['Anticonvulsants']
20843171.0	COC1=CC(=C(C=C1C(=O)NC2CCN3CCCC2C3)Cl)N.Cl	['Serotonin Antagonists']
13985.0	CCCCCCOC1=CC=C(C2=CC=CC=C21)C(=N)N(CCCC)CCCC.Cl	['Anthelmintics']
6613.0	CC(C)(CO)C(C(=O)NCCC(=O)O)O	['Vitamin B Complex']
23681233.0	CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)C1=CC(=C(C=C1)Cl)Cl.[Na+]	['Hormone Antagonists']
107641.0	CCC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O	['Cyclooxygenase Inhibitors', 'Platelet Aggregation Inhibitors']
14309.0	C1=CC(=CC=C1C(=O)O)[Hg].O	['Protease Inhibitors']
6450822.0	CC(C)(C)CCC#CC1CC1C2=CN=CN2.C(=CC(=O)O)C(=O)O	['Histamine Antagonists']
72075.0	CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3	['Histamine Antagonists']
16040217.0	C(P(=O)(O)O)P(=O)(O)O.C(P(=O)(O)O)P(=O)(O)O.O.O.[Tc]	['Radiopharmaceuticals']
71306.0	CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CC6=CNC7=CC=CC=C76)C(=O)N	['Analgesics', 'Antineoplastic Agents']
120737.0	CCC(=O)OC1(CCN(CC1C)C)C2=CC=CC=C2.Cl	['Analgesics, Opioid', 'Narcotics']
129893486.0	CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.Br.Br	['Neuromuscular Nondepolarizing Agents', 'Nicotinic Antagonists']
14707.0	CC1C2CC3=C(C1(CCN2CCC4=CC=CC=C4)C)C=C(C=C3)O	['Analgesics, Opioid', 'Narcotics']
3021728.0	CC1CC(=O)NN=C1C2=CC=C(C=C2)N3C=CN=C3.Cl	['Cardiotonic Agents', 'Phosphodiesterase Inhibitors', 'Platelet Aggregation Inhibitors']
3033769.0	CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O	['Antipsychotic Agents', 'Dopamine Antagonists']
6223.0	CN1C(=O)C23CC4=CC=CC(C4N2C(=O)C1(SS3)CO)O	['Immunosuppressive Agents']
6725.0	CCCCCC1=C(NC(=C1)C=C2C(=CC(=C3C=CC=N3)N2)OC)C	['Anti-Bacterial Agents']
